nom,fichier,ligne,role,contexte
ErrorId,CODE/C_DIAG_RESEAUX/FB_Diag_Ethercat.st,129,ECRITURE,DeviceVariateur.ErrorId := DeviceVariateur.ErrorId OR 16#0010;
ErrorId,CODE/C_DIAG_RESEAUX/FB_Diag_Ethercat.st,129,LECTURE,DeviceVariateur.ErrorId := DeviceVariateur.ErrorId OR 16#0010;
ErrorId,CODE/C_DIAG_RESEAUX/FB_Diag_Ethercat.st,131,ECRITURE,DeviceVariateur.ErrorId := DeviceVariateur.ErrorId AND 16#FFEF;
ErrorId,CODE/C_DIAG_RESEAUX/FB_Diag_Ethercat.st,131,LECTURE,DeviceVariateur.ErrorId := DeviceVariateur.ErrorId AND 16#FFEF;
ErrorId,CODE/C_DIAG_RESEAUX/FB_Diag_Ethercat.st,139,ECRITURE,DeviceEncoderM1.ErrorId := DeviceEncoderM1.ErrorId OR 16#0020;
ErrorId,CODE/C_DIAG_RESEAUX/FB_Diag_Ethercat.st,139,LECTURE,DeviceEncoderM1.ErrorId := DeviceEncoderM1.ErrorId OR 16#0020;
ErrorId,CODE/C_DIAG_RESEAUX/FB_Diag_Ethercat.st,141,ECRITURE,DeviceEncoderM1.ErrorId := DeviceEncoderM1.ErrorId AND 16#FFDF;
ErrorId,CODE/C_DIAG_RESEAUX/FB_Diag_Ethercat.st,141,LECTURE,DeviceEncoderM1.ErrorId := DeviceEncoderM1.ErrorId AND 16#FFDF;
ErrorId,CODE/C_DIAG_RESEAUX/FB_Diag_Ethercat.st,149,ECRITURE,DeviceEncoderM2.ErrorId := DeviceEncoderM2.ErrorId OR 16#0030;
ErrorId,CODE/C_DIAG_RESEAUX/FB_Diag_Ethercat.st,149,LECTURE,DeviceEncoderM2.ErrorId := DeviceEncoderM2.ErrorId OR 16#0030;
ErrorId,CODE/C_DIAG_RESEAUX/FB_Diag_Ethercat.st,151,ECRITURE,DeviceEncoderM2.ErrorId := DeviceEncoderM2.ErrorId AND 16#FFCF;
ErrorId,CODE/C_DIAG_RESEAUX/FB_Diag_Ethercat.st,151,LECTURE,DeviceEncoderM2.ErrorId := DeviceEncoderM2.ErrorId AND 16#FFCF;
ErrorId,CODE/C_DIAG_RESEAUX/FB_Diag_Ethercat.st,158,LECTURE,IF DeviceVariateur.ErrorId <> 0 THEN
ErrorId,CODE/C_DIAG_RESEAUX/FB_Diag_Ethercat.st,168,LECTURE,IF DeviceEncoderM1.ErrorId <> 0 THEN
ErrorId,CODE/C_DIAG_RESEAUX/FB_Diag_Ethercat.st,178,LECTURE,IF DeviceEncoderM2.ErrorId <> 0 THEN
Error,CODE/C_DIAG_RESEAUX/FB_Diag_Ethercat.st,192,ECRITURE,DeviceVariateur.Error := (DeviceVariateur.ErrorId <> 0);
ErrorId,CODE/C_DIAG_RESEAUX/FB_Diag_Ethercat.st,192,LECTURE,DeviceVariateur.Error := (DeviceVariateur.ErrorId <> 0);
Error,CODE/C_DIAG_RESEAUX/FB_Diag_Ethercat.st,193,ECRITURE,DeviceEncoderM1.Error := (DeviceEncoderM1.ErrorId <> 0);
ErrorId,CODE/C_DIAG_RESEAUX/FB_Diag_Ethercat.st,193,LECTURE,DeviceEncoderM1.Error := (DeviceEncoderM1.ErrorId <> 0);
Error,CODE/C_DIAG_RESEAUX/FB_Diag_Ethercat.st,194,ECRITURE,DeviceEncoderM2.Error := (DeviceEncoderM2.ErrorId <> 0);
ErrorId,CODE/C_DIAG_RESEAUX/FB_Diag_Ethercat.st,194,LECTURE,DeviceEncoderM2.Error := (DeviceEncoderM2.ErrorId <> 0);
Error,CODE/C_DIAG_RESEAUX/FB_Diag_Ethercat.st,198,ECRITURE,DeviceEthercatMaster.Error := NOT DeviceEthercatMaster.Operational;
Error,CODE/C_DIAG_RESEAUX/FB_Diag_Ethercat.st,200,LECTURE,IF DeviceEthercatMaster.Error THEN
ErrorId,CODE/C_DIAG_RESEAUX/FB_Diag_Ethercat.st,201,ECRITURE,DeviceEthercatMaster.ErrorId := 16#0001;
ErrorId,CODE/C_DIAG_RESEAUX/FB_Diag_Ethercat.st,204,ECRITURE,DeviceEthercatMaster.ErrorId := 16#0000;
ErrorId,CODE/C_DIAG_RESEAUX/FB_Diag_Ethercat.st,207,ECRITURE,DeviceEthercatMaster.ErrorId := 16#0000;
Error,CODE/C_DIAG_RESEAUX/ST_Diag_Device.st,11,LECTURE,Error          : BOOL;
ErrorId,CODE/C_DIAG_RESEAUX/ST_Diag_Device.st,12,LECTURE,ErrorId        : WORD;
StateAtError,CODE/C_DIAG_RESEAUX/ST_Diag_Device.st,14,LECTURE,StateAtError   : E_Diag_State;
Fault,CODE/D_JOYSTICK/FB_Joystick.st,46,LECTURE,Fault                     : ST_Fault;
instFault,CODE/D_JOYSTICK/FB_Joystick.st,83,LECTURE,instFault                 : FB_FaultCore;
RawOutOfRange,CODE/D_JOYSTICK/FB_Joystick.st,101,LECTURE,RawOutOfRange             : BOOL;
RawOutOfRange,CODE/D_JOYSTICK/FB_Joystick.st,112,ECRITURE,RawOutOfRange := (RawX < (0 - Cfg.RawOutOfRangeMargin))
RawOutOfRangeMargin,CODE/D_JOYSTICK/FB_Joystick.st,112,LECTURE,RawOutOfRange := (RawX < (0 - Cfg.RawOutOfRangeMargin))
RawOutOfRangeMargin,CODE/D_JOYSTICK/FB_Joystick.st,113,LECTURE,OR (RawX > (10000 + Cfg.RawOutOfRangeMargin))
RawOutOfRangeMargin,CODE/D_JOYSTICK/FB_Joystick.st,114,LECTURE,OR (RawY < (0 - Cfg.RawOutOfRangeMargin))
RawOutOfRangeMargin,CODE/D_JOYSTICK/FB_Joystick.st,115,LECTURE,OR (RawY > (10000 + Cfg.RawOutOfRangeMargin));
RawOutOfRange,CODE/D_JOYSTICK/FB_Joystick.st,141,LECTURE,instCauses[1].Active := RawOutOfRange; instCauses[1].Latching := FALSE;
instFault,CODE/D_JOYSTICK/FB_Joystick.st,147,LECTURE,"instFault(Enable := Enable, Reset := Reset, Causes := instCauses);"
Fault,CODE/D_JOYSTICK/FB_Joystick.st,148,ECRITURE,Fault := instFault.Fault;
instFault,CODE/D_JOYSTICK/FB_Joystick.st,148,LECTURE,Fault := instFault.Fault;
Fault,CODE/D_JOYSTICK/FB_Joystick.st,148,LECTURE,Fault := instFault.Fault;
Fault,CODE/D_JOYSTICK/FB_Joystick.st,152,LECTURE,Ready := Enable AND BusCanOpenOP.Operational AND JoystickOP.Operational AND NOT Fault.Latched;
Latched,CODE/D_JOYSTICK/FB_Joystick.st,152,LECTURE,Ready := Enable AND BusCanOpenOP.Operational AND JoystickOP.Operational AND NOT Fault.Latched;
RawOutOfRange,CODE/D_JOYSTICK/FB_Joystick.st,196,LECTURE,IF NOT RawOutOfRange THEN
RawOutOfRange,CODE/D_JOYSTICK/FB_Joystick.st,253,LECTURE,"CmdXVal := SEL(DeadmanArmed AND NOT RawOutOfRange, 0.0, ScaleX.OutPct);"
RawOutOfRange,CODE/D_JOYSTICK/FB_Joystick.st,255,LECTURE,AxisCmdX.Enable := NOT RawOutOfRange AND ArmingPermit;
RawOutOfRange,CODE/D_JOYSTICK/FB_Joystick.st,272,LECTURE,"CmdYVal := SEL(DeadmanArmed AND NOT RawOutOfRange, 0.0, ScaleY.OutPct);"
RawOutOfRange,CODE/D_JOYSTICK/FB_Joystick.st,274,LECTURE,AxisCmdY.Enable := NOT RawOutOfRange AND ArmingPermit;
RawOutOfRangeMargin,CODE/D_JOYSTICK/ST_fbJoystick_Cfg.st,18,LECTURE,RawOutOfRangeMargin  : INT  := 500;
AlarmsIn,CODE/E_CODEURS/_TYPES/ST_EncoderHw.st,13,LECTURE,AlarmsIn            : UINT;
WarningsIn,CODE/E_CODEURS/_TYPES/ST_EncoderHw.st,14,LECTURE,WarningsIn          : UINT;
AlarmsIn,CODE/E_CODEURS/_TYPES/ST_fbEncoder_HwIn.st,18,LECTURE,AlarmsIn           : UINT;
WarningsIn,CODE/E_CODEURS/_TYPES/ST_fbEncoder_HwIn.st,19,LECTURE,WarningsIn         : UINT;
HomingFault,CODE/E_CODEURS/_TYPES/ST_fbEncoder_Measurement.st,26,LECTURE,HomingFault       : ST_Fault;
AbsFault,CODE/E_CODEURS/_TYPES/ST_fbEncoder_Measurement.st,28,LECTURE,AbsFault          : ST_Fault;
Fault,CODE/E_CODEURS/FB_Encoder.st,54,LECTURE,Fault                 : ST_Fault;
EncoderFault,CODE/E_CODEURS/FB_Encoder.st,65,LECTURE,EncoderFault          : BOOL;
instFault,CODE/E_CODEURS/FB_Encoder.st,77,LECTURE,instFault      : FB_FaultCore;
HomingFault,CODE/E_CODEURS/FB_Encoder.st,91,LECTURE,Measurement.HomingFault.Error := FALSE; Measurement.HomingFault.ErrorId := 0;
Error,CODE/E_CODEURS/FB_Encoder.st,91,ECRITURE_FALSE,Measurement.HomingFault.Error := FALSE; Measurement.HomingFault.ErrorId := 0;
HomingFault,CODE/E_CODEURS/FB_Encoder.st,91,LECTURE,Measurement.HomingFault.Error := FALSE; Measurement.HomingFault.ErrorId := 0;
ErrorId,CODE/E_CODEURS/FB_Encoder.st,91,ECRITURE,Measurement.HomingFault.Error := FALSE; Measurement.HomingFault.ErrorId := 0;
AbsFault,CODE/E_CODEURS/FB_Encoder.st,93,LECTURE,Measurement.AbsFault.Error := FALSE;    Measurement.AbsFault.ErrorId := 0;
Error,CODE/E_CODEURS/FB_Encoder.st,93,ECRITURE_FALSE,Measurement.AbsFault.Error := FALSE;    Measurement.AbsFault.ErrorId := 0;
AbsFault,CODE/E_CODEURS/FB_Encoder.st,93,LECTURE,Measurement.AbsFault.Error := FALSE;    Measurement.AbsFault.ErrorId := 0;
ErrorId,CODE/E_CODEURS/FB_Encoder.st,93,ECRITURE,Measurement.AbsFault.Error := FALSE;    Measurement.AbsFault.ErrorId := 0;
EncoderFault,CODE/E_CODEURS/FB_Encoder.st,94,ECRITURE_TRUE,EncoderFault := TRUE;
instFault,CODE/E_CODEURS/FB_Encoder.st,109,LECTURE,"instFault(Enable := FALSE, Reset := Reset, Causes := instCauses);"
Fault,CODE/E_CODEURS/FB_Encoder.st,110,ECRITURE,Fault := instFault.Fault;
instFault,CODE/E_CODEURS/FB_Encoder.st,110,LECTURE,Fault := instFault.Fault;
Fault,CODE/E_CODEURS/FB_Encoder.st,110,LECTURE,Fault := instFault.Fault;
AlarmsIn,CODE/E_CODEURS/FB_Encoder.st,121,ECRITURE,"AlarmsIn            := HwIn.AlarmsIn,"
AlarmsIn,CODE/E_CODEURS/FB_Encoder.st,121,LECTURE,"AlarmsIn            := HwIn.AlarmsIn,"
WarningsIn,CODE/E_CODEURS/FB_Encoder.st,122,ECRITURE,"WarningsIn          := HwIn.WarningsIn,"
WarningsIn,CODE/E_CODEURS/FB_Encoder.st,122,LECTURE,"WarningsIn          := HwIn.WarningsIn,"
EncoderFault,CODE/E_CODEURS/FB_Encoder.st,188,LECTURE,"PositionValid := NOT instRel.EncoderFault,"
HomingFault,CODE/E_CODEURS/FB_Encoder.st,202,ECRITURE,Measurement.HomingFault        := instHoming.Fault;
Fault,CODE/E_CODEURS/FB_Encoder.st,202,LECTURE,Measurement.HomingFault        := instHoming.Fault;
AbsFault,CODE/E_CODEURS/FB_Encoder.st,204,ECRITURE,Measurement.AbsFault           := instAbs.Fault;
Fault,CODE/E_CODEURS/FB_Encoder.st,204,LECTURE,Measurement.AbsFault           := instAbs.Fault;
EncoderFault,CODE/E_CODEURS/FB_Encoder.st,215,ECRITURE,EncoderFault     := instRel.EncoderFault;
EncoderFault,CODE/E_CODEURS/FB_Encoder.st,215,LECTURE,EncoderFault     := instRel.EncoderFault;
instFault,CODE/E_CODEURS/FB_Encoder.st,234,LECTURE,"instFault(Enable := Enable, Reset := Reset, Causes := instCauses);"
Fault,CODE/E_CODEURS/FB_Encoder.st,235,ECRITURE,Fault := instFault.Fault;
instFault,CODE/E_CODEURS/FB_Encoder.st,235,LECTURE,Fault := instFault.Fault;
Fault,CODE/E_CODEURS/FB_Encoder.st,235,LECTURE,Fault := instFault.Fault;
Fault,CODE/E_CODEURS/FB_Encoder.st,236,LECTURE,Ready := Enable AND NOT Fault.Latched;
Latched,CODE/E_CODEURS/FB_Encoder.st,236,LECTURE,Ready := Enable AND NOT Fault.Latched;
AlarmsIn,CODE/E_CODEURS/FB_Encoder_Abs.st,21,LECTURE,AlarmsIn            : UINT;
WarningsIn,CODE/E_CODEURS/FB_Encoder_Abs.st,22,LECTURE,WarningsIn          : UINT;
Fault,CODE/E_CODEURS/FB_Encoder_Abs.st,35,LECTURE,Fault               : ST_Fault;
PresetTimeoutError,CODE/E_CODEURS/FB_Encoder_Abs.st,61,LECTURE,PresetTimeoutError  : BOOL;
instFault,CODE/E_CODEURS/FB_Encoder_Abs.st,64,LECTURE,instFault           : FB_FaultCore;
AlarmsIn,CODE/E_CODEURS/FB_Encoder_Abs.st,75,LECTURE,instCauses[0].Active   := (AlarmsIn <> 0) OR NOT SlaveOperational;
PresetTimeoutError,CODE/E_CODEURS/FB_Encoder_Abs.st,81,ECRITURE_FALSE,PresetTimeoutError := FALSE;
PresetTimeoutError,CODE/E_CODEURS/FB_Encoder_Abs.st,83,LECTURE,instCauses[1].Active   := PresetTimeoutError;
instFault,CODE/E_CODEURS/FB_Encoder_Abs.st,88,LECTURE,"instFault(Enable := Enable, Reset := Reset, Causes := instCauses);"
Fault,CODE/E_CODEURS/FB_Encoder_Abs.st,89,ECRITURE,Fault := instFault.Fault;
instFault,CODE/E_CODEURS/FB_Encoder_Abs.st,89,LECTURE,Fault := instFault.Fault;
Fault,CODE/E_CODEURS/FB_Encoder_Abs.st,89,LECTURE,Fault := instFault.Fault;
Fault,CODE/E_CODEURS/FB_Encoder_Abs.st,109,LECTURE,Ready := Enable AND NOT Fault.Latched;
Latched,CODE/E_CODEURS/FB_Encoder_Abs.st,109,LECTURE,Ready := Enable AND NOT Fault.Latched;
PresetTimeoutError,CODE/E_CODEURS/FB_Encoder_Abs.st,153,ECRITURE_TRUE,PresetTimeoutError := TRUE;
Fault,CODE/E_CODEURS/FB_Encoder_Homing.st,49,LECTURE,Fault                  : ST_Fault;
HomingModeError,CODE/E_CODEURS/FB_Encoder_Homing.st,86,LECTURE,HomingModeError        : BOOL;
TargetOutOfRangeError,CODE/E_CODEURS/FB_Encoder_Homing.st,87,LECTURE,TargetOutOfRangeError  : BOOL;
PresetFailError,CODE/E_CODEURS/FB_Encoder_Homing.st,88,LECTURE,PresetFailError        : BOOL;
BootIncoherentError,CODE/E_CODEURS/FB_Encoder_Homing.st,89,LECTURE,BootIncoherentError    : BOOL;
instFault,CODE/E_CODEURS/FB_Encoder_Homing.st,103,LECTURE,instFault              : FB_FaultCore;
HomingModeError,CODE/E_CODEURS/FB_Encoder_Homing.st,124,ECRITURE_FALSE,HomingModeError := FALSE;
TargetOutOfRangeError,CODE/E_CODEURS/FB_Encoder_Homing.st,125,ECRITURE_FALSE,TargetOutOfRangeError := FALSE;
PresetFailError,CODE/E_CODEURS/FB_Encoder_Homing.st,126,ECRITURE_FALSE,PresetFailError := FALSE;
BootIncoherentError,CODE/E_CODEURS/FB_Encoder_Homing.st,132,ECRITURE_FALSE,BootIncoherentError := FALSE;
HomingModeError,CODE/E_CODEURS/FB_Encoder_Homing.st,136,LECTURE,instCauses[0].Active   := HomingModeError;
TargetOutOfRangeError,CODE/E_CODEURS/FB_Encoder_Homing.st,140,LECTURE,instCauses[1].Active   := TargetOutOfRangeError;
PresetFailError,CODE/E_CODEURS/FB_Encoder_Homing.st,144,LECTURE,instCauses[2].Active   := PresetFailError;
BootIncoherentError,CODE/E_CODEURS/FB_Encoder_Homing.st,148,LECTURE,instCauses[3].Active   := BootIncoherentError;
instFault,CODE/E_CODEURS/FB_Encoder_Homing.st,153,LECTURE,"instFault(Enable := Enable, Reset := Reset, Causes := instCauses);"
Fault,CODE/E_CODEURS/FB_Encoder_Homing.st,154,ECRITURE,Fault := instFault.Fault;
instFault,CODE/E_CODEURS/FB_Encoder_Homing.st,154,LECTURE,Fault := instFault.Fault;
Fault,CODE/E_CODEURS/FB_Encoder_Homing.st,154,LECTURE,Fault := instFault.Fault;
Fault,CODE/E_CODEURS/FB_Encoder_Homing.st,176,LECTURE,Ready := Enable AND NOT Fault.Latched;
Latched,CODE/E_CODEURS/FB_Encoder_Homing.st,176,LECTURE,Ready := Enable AND NOT Fault.Latched;
BootIncoherentError,CODE/E_CODEURS/FB_Encoder_Homing.st,186,ECRITURE_TRUE,BootIncoherentError := TRUE;
HomingModeError,CODE/E_CODEURS/FB_Encoder_Homing.st,203,ECRITURE_TRUE,HomingModeError := TRUE;
TargetOutOfRangeError,CODE/E_CODEURS/FB_Encoder_Homing.st,227,ECRITURE_TRUE,TargetOutOfRangeError := TRUE;
PresetFailError,CODE/E_CODEURS/FB_Encoder_Homing.st,269,ECRITURE_FALSE,PresetFailError := FALSE;
PresetFailError,CODE/E_CODEURS/FB_Encoder_Homing.st,274,ECRITURE_TRUE,PresetFailError := TRUE;
Fault,CODE/E_CODEURS/FB_Encoder_Safety.st,31,LECTURE,Fault                 : ST_Fault;
instFault,CODE/E_CODEURS/FB_Encoder_Safety.st,42,LECTURE,instFault             : FB_FaultCore;
instFault,CODE/E_CODEURS/FB_Encoder_Safety.st,62,LECTURE,"instFault(Enable := Enable, Reset := Reset, Causes := instCauses);"
Fault,CODE/E_CODEURS/FB_Encoder_Safety.st,63,ECRITURE,Fault := instFault.Fault;
instFault,CODE/E_CODEURS/FB_Encoder_Safety.st,63,LECTURE,Fault := instFault.Fault;
Fault,CODE/E_CODEURS/FB_Encoder_Safety.st,63,LECTURE,Fault := instFault.Fault;
Fault,CODE/E_CODEURS/FB_Encoder_Safety.st,75,LECTURE,Ready := Enable AND NOT Fault.Latched;
Latched,CODE/E_CODEURS/FB_Encoder_Safety.st,75,LECTURE,Ready := Enable AND NOT Fault.Latched;
Fault,CODE/E_CODEURS/FB_Encoder_Safety.st,81,LECTURE,EncoderIncoherent := Fault.Error;
Error,CODE/E_CODEURS/FB_Encoder_Safety.st,81,LECTURE,EncoderIncoherent := Fault.Error;
EncoderFault,CODE/E_CODEURS/FB_EncoderReliability.st,24,LECTURE,EncoderFault      : BOOL;
EncoderFault,CODE/E_CODEURS/FB_EncoderReliability.st,30,ECRITURE,EncoderFault := (NOT EncoderAvailable) OR EncoderIncoherent;
EncoderFaultPresent,CODE/F_MODES/FB_Modes.st,46,LECTURE,EncoderFaultPresent     : BOOL;
Fault,CODE/F_MODES/FB_Modes.st,78,LECTURE,Fault                   : ST_Fault;
instFault,CODE/F_MODES/FB_Modes.st,87,LECTURE,instFault               : FB_FaultCore;
ModeChangeBlockReason,CODE/F_MODES/FB_Modes.st,97,LECTURE,ModeChangeBlockReason   : STRING(40);
SemiAutoCycleNotReadyFault,CODE/F_MODES/FB_Modes.st,100,LECTURE,SemiAutoCycleNotReadyFault        : BOOL;
SemiAutoCycleNotReadyFault,CODE/F_MODES/FB_Modes.st,159,ECRITURE,SemiAutoCycleNotReadyFault         := (SelMode = E_Mode.SEMI_AUTO) AND EncoderFaultPresent;
EncoderFaultPresent,CODE/F_MODES/FB_Modes.st,159,LECTURE,SemiAutoCycleNotReadyFault         := (SelMode = E_Mode.SEMI_AUTO) AND EncoderFaultPresent;
SemiAutoCycleNotReadyFault,CODE/F_MODES/FB_Modes.st,163,LECTURE,instCauses[0].Active   := SemiAutoCycleNotReadyFault;
instFault,CODE/F_MODES/FB_Modes.st,184,LECTURE,"instFault(Enable := Enable, Reset := Reset, Causes := instCauses);"
Fault,CODE/F_MODES/FB_Modes.st,185,ECRITURE,Fault := instFault.Fault;
instFault,CODE/F_MODES/FB_Modes.st,185,LECTURE,Fault := instFault.Fault;
Fault,CODE/F_MODES/FB_Modes.st,185,LECTURE,Fault := instFault.Fault;
ModeChangeBlockReason,CODE/F_MODES/FB_Modes.st,207,ECRITURE,Auth.ModeChangeBlockReason := '';
Fault,CODE/F_MODES/FB_Modes.st,217,LECTURE,Ready := Enable AND NOT Fault.Latched;
Latched,CODE/F_MODES/FB_Modes.st,217,LECTURE,Ready := Enable AND NOT Fault.Latched;
ModeChangeBlockReason,CODE/F_MODES/FB_Modes.st,258,ECRITURE,Auth.ModeChangeBlockReason := 'Datum machine perdu : arret controle';
ModeChangeBlockReason,CODE/F_MODES/FB_Modes.st,260,ECRITURE,Auth.ModeChangeBlockReason := 'SEMI_AUTO refuse : datum machine absent';
ModeChangeBlockReason,CODE/F_MODES/FB_Modes.st,272,ECRITURE,ModeChangeBlockReason := 'Chgt mode refuse : contacteur M1';
ModeChangeBlockReason,CODE/F_MODES/FB_Modes.st,274,ECRITURE,ModeChangeBlockReason := 'Chgt mode refuse : frein M1';
ModeChangeBlockReason,CODE/F_MODES/FB_Modes.st,276,ECRITURE,ModeChangeBlockReason := 'Chgt mode refuse : M1 en mvt';
ModeChangeBlockReason,CODE/F_MODES/FB_Modes.st,278,ECRITURE,ModeChangeBlockReason := 'Chgt mode refuse : contacteur M2';
ModeChangeBlockReason,CODE/F_MODES/FB_Modes.st,280,ECRITURE,ModeChangeBlockReason := 'Chgt mode refuse : frein M2';
ModeChangeBlockReason,CODE/F_MODES/FB_Modes.st,282,ECRITURE,ModeChangeBlockReason := 'Chgt mode refuse : M2 en mvt';
ModeChangeBlockReason,CODE/F_MODES/FB_Modes.st,284,ECRITURE,ModeChangeBlockReason := '';
ModeChangeBlockReason,CODE/F_MODES/FB_Modes.st,286,ECRITURE,Auth.ModeChangeBlockReason := ModeChangeBlockReason;
ModeChangeBlockReason,CODE/F_MODES/FB_Modes.st,286,LECTURE,Auth.ModeChangeBlockReason := ModeChangeBlockReason;
ModeChangeBlockReason,CODE/F_MODES/FB_Modes.st,290,ECRITURE,Auth.ModeChangeBlockReason := '';
HomingError,CODE/G_CYCLE/_TYPES/ST_fbMachineHomingCycle_AxisHomingStatus.st,13,LECTURE,HomingError      : BOOL;
Fault,CODE/G_CYCLE/FB_CycleMachineHoming.st,57,LECTURE,Fault                       : ST_Fault;
MachineHomingStepAtError,CODE/G_CYCLE/FB_CycleMachineHoming.st,63,LECTURE,MachineHomingStepAtError    : E_MachineHomingStep := E_MachineHomingStep.IDLE;
instFault,CODE/G_CYCLE/FB_CycleMachineHoming.st,90,LECTURE,instFault                   : FB_FaultCore;
LatchedEdge,CODE/G_CYCLE/FB_CycleMachineHoming.st,92,LECTURE,LatchedEdge                 : R_TRIG;
AxisHomingError,CODE/G_CYCLE/FB_CycleMachineHoming.st,133,LECTURE,AxisHomingError             : BOOL;
HomingLossLatched,CODE/G_CYCLE/FB_CycleMachineHoming.st,142,LECTURE,HomingLossLatched           : BOOL;
BucketCloseConfirmedLatched,CODE/G_CYCLE/FB_CycleMachineHoming.st,160,LECTURE,BucketCloseConfirmedLatched : BOOL;
CST_CauseHomingErrorM1,CODE/G_CYCLE/FB_CycleMachineHoming.st,167,LECTURE,CST_CauseHomingErrorM1      : INT := 3;
CST_CauseHomingErrorM2,CODE/G_CYCLE/FB_CycleMachineHoming.st,168,LECTURE,CST_CauseHomingErrorM2      : INT := 4;
LatchedEdge,CODE/G_CYCLE/FB_CycleMachineHoming.st,200,LECTURE,LatchedEdge(CLK := Fault.Latched);
Fault,CODE/G_CYCLE/FB_CycleMachineHoming.st,200,LECTURE,LatchedEdge(CLK := Fault.Latched);
Latched,CODE/G_CYCLE/FB_CycleMachineHoming.st,200,LECTURE,LatchedEdge(CLK := Fault.Latched);
AxisHomingError,CODE/G_CYCLE/FB_CycleMachineHoming.st,253,ECRITURE,AxisHomingError  := M1Status.HomingError OR M2Status.HomingError;
HomingError,CODE/G_CYCLE/FB_CycleMachineHoming.st,253,LECTURE,AxisHomingError  := M1Status.HomingError OR M2Status.HomingError;
HomingError,CODE/G_CYCLE/FB_CycleMachineHoming.st,253,LECTURE,AxisHomingError  := M1Status.HomingError OR M2Status.HomingError;
AxisHomingError,CODE/G_CYCLE/FB_CycleMachineHoming.st,268,LECTURE,AND (AxisHomingError OR MotionOutOfPhase OR ClimbTimedOut
HomingLossLatched,CODE/G_CYCLE/FB_CycleMachineHoming.st,293,LECTURE,AND NOT ReHomingAckRequired AND NOT HomingLossLatched
Fault,CODE/G_CYCLE/FB_CycleMachineHoming.st,331,LECTURE,"{region ""§3 Detection de perte de datum (independante de Fault)""}"
HomingLossLatched,CODE/G_CYCLE/FB_CycleMachineHoming.st,347,ECRITURE_TRUE,HomingLossLatched := TRUE;
HomingLossLatched,CODE/G_CYCLE/FB_CycleMachineHoming.st,352,LECTURE,IF HomingLossLatched AND WinchesMechanicallyStopped THEN
HomingLossLatched,CODE/G_CYCLE/FB_CycleMachineHoming.st,353,ECRITURE_FALSE,HomingLossLatched := FALSE;
HomingLossLatched,CODE/G_CYCLE/FB_CycleMachineHoming.st,358,LECTURE,IF HomingLossLatched AND NOT ReHomingAckRequired THEN
HomingLossLatched,CODE/G_CYCLE/FB_CycleMachineHoming.st,362,LECTURE,MachineHomingLossSafeStop := HomingLossLatched;
HomingLossLatched,CODE/G_CYCLE/FB_CycleMachineHoming.st,378,ECRITURE_FALSE,HomingLossLatched   := FALSE;
BucketCloseConfirmedLatched,CODE/G_CYCLE/FB_CycleMachineHoming.st,381,ECRITURE_FALSE,BucketCloseConfirmedLatched := FALSE;
BucketCloseConfirmedLatched,CODE/G_CYCLE/FB_CycleMachineHoming.st,425,ECRITURE_TRUE,BucketCloseConfirmedLatched := TRUE;
BucketCloseConfirmedLatched,CODE/G_CYCLE/FB_CycleMachineHoming.st,428,ECRITURE_FALSE,BucketCloseConfirmedLatched := FALSE;
HomingLossLatched,CODE/G_CYCLE/FB_CycleMachineHoming.st,434,LECTURE,instCauses[CST_CauseHomingLostInMotion].Active   := HomingLossLatched OR ReHomingAckRequired;
CST_CauseHomingErrorM1,CODE/G_CYCLE/FB_CycleMachineHoming.st,446,LECTURE,instCauses[CST_CauseHomingErrorM1].Active   := CycleRunning AND M1Status.HomingError;
HomingError,CODE/G_CYCLE/FB_CycleMachineHoming.st,446,LECTURE,instCauses[CST_CauseHomingErrorM1].Active   := CycleRunning AND M1Status.HomingError;
CST_CauseHomingErrorM1,CODE/G_CYCLE/FB_CycleMachineHoming.st,447,LECTURE,instCauses[CST_CauseHomingErrorM1].Latching := TRUE;
CST_CauseHomingErrorM1,CODE/G_CYCLE/FB_CycleMachineHoming.st,448,LECTURE,instCauses[CST_CauseHomingErrorM1].Texte    := 'Erreur de homing codeur M1 pendant le referencement conjoint';
CST_CauseHomingErrorM2,CODE/G_CYCLE/FB_CycleMachineHoming.st,450,LECTURE,instCauses[CST_CauseHomingErrorM2].Active   := CycleRunning AND M2Status.HomingError;
HomingError,CODE/G_CYCLE/FB_CycleMachineHoming.st,450,LECTURE,instCauses[CST_CauseHomingErrorM2].Active   := CycleRunning AND M2Status.HomingError;
CST_CauseHomingErrorM2,CODE/G_CYCLE/FB_CycleMachineHoming.st,451,LECTURE,instCauses[CST_CauseHomingErrorM2].Latching := TRUE;
CST_CauseHomingErrorM2,CODE/G_CYCLE/FB_CycleMachineHoming.st,452,LECTURE,instCauses[CST_CauseHomingErrorM2].Texte    := 'Erreur de homing codeur M2 pendant le referencement conjoint';
instFault,CODE/G_CYCLE/FB_CycleMachineHoming.st,463,LECTURE,"instFault(Enable := Enable, Reset := Reset, Causes := instCauses);"
Fault,CODE/G_CYCLE/FB_CycleMachineHoming.st,464,ECRITURE,Fault := instFault.Fault;
instFault,CODE/G_CYCLE/FB_CycleMachineHoming.st,464,LECTURE,Fault := instFault.Fault;
Fault,CODE/G_CYCLE/FB_CycleMachineHoming.st,464,LECTURE,Fault := instFault.Fault;
