Timestamp_ms;GVL_Troubleshooting.G_CycleSemiAuto.Idx206_Step;GVL_Troubleshooting.G_CycleSemiAuto.Idx104_DeadmanArmed;GVL_Troubleshooting.G_CycleSemiAuto.Idx105_MancheDeflechi;PRG_04_Treuils_Benne.Data.WinchM1State.Position_M;PRG_04_Treuils_Benne.Data.WinchM2State.Position_M;PRG_02_Acquisition.Data.EncoderM1.Measurement.Speed_Mps;PRG_02_Acquisition.Data.EncoderM2.Measurement.Speed_Mps;GVL_Troubleshooting.G_CycleSemiAuto.Idx307_M1SpeedStepApplied;GVL_Troubleshooting.G_CycleSemiAuto.Idx308_M2SpeedStepApplied;GVL_Troubleshooting.I_LevageUnitaireM1.Demandes_200.Idx209_ArbitratedDirection;GVL_Troubleshooting.J_LevageUnitaireM2.Demandes_200.Idx209_ArbitratedDirection;PRG_04_Treuils_Benne.Data.WinchM1State.DirectionChangePending;PRG_04_Treuils_Benne.Data.WinchM1State.DirectionChangeDelayElapsed;PRG_04_Treuils_Benne.Data.WinchM2State.DirectionChangePending;PRG_04_Treuils_Benne.Data.WinchM2State.DirectionChangeDelayElapsed;GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx415_MotorRequest;GVL_Troubleshooting.J_LevageUnitaireM2.Control_400.Idx415_MotorRequest;GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx416_RestartRequired;GVL_Troubleshooting.I_LevageUnitaireM1.Control_400.Idx406_FinalInterlockReason;GVL_Troubleshooting.I_LevageUnitaireM1.Safety_300.Idx302_SafeStopActive;PRG_06_Outputs.Data.ContactorMismatch;PRG_04_Treuils_Benne.SyncState.SyncDeviationWarn;GVL_Troubleshooting.I_LevageUnitaireM1.Outputs_500.Idx501_CmdRelayAscent_RQ;GVL_Troubleshooting.J_LevageUnitaireM2.Outputs_500.Idx501_CmdRelayAscent_RQ;GVL_Troubleshooting.I_LevageUnitaireM1.Outputs_500.Idx505_CmdBrakeRelease_RQ;GVL_Troubleshooting.J_LevageUnitaireM2.Outputs_500.Idx505_CmdBrakeRelease_RQ;GVL_Troubleshooting.I_LevageUnitaireM1.Inputs_100.Idx103_ContactorsReleased_DI;GVL_Troubleshooting.J_LevageUnitaireM2.Inputs_100.Idx103_ContactorsReleased_DI
52653;10;1;1;-7.718994140625;2.02490234375;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
52703;10;1;1;-7.718994140625;2.101318359375;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
52753;10;1;1;-7.718994140625;2.172119140625;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
52803;10;1;1;-7.718994140625;2.24853515625;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
52853;10;1;1;-7.718994140625;2.319091796875;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
52903;10;1;1;-7.718994140625;2.3955078125;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
52953;10;1;1;-7.718994140625;2.46630859375;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
53003;10;1;1;-7.718994140625;2.542724609375;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
53054;10;1;1;-7.718994140625;2.61328125;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
53103;10;1;1;-7.718994140625;2.689697265625;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
53153;10;1;1;-7.718994140625;2.76025390625;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
53203;10;1;1;-7.718994140625;2.836669921875;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
53253;10;1;1;-7.718994140625;2.9072265625;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
53303;10;1;1;-7.718994140625;2.98388671875;0;1.2866667509078979;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
53353;10;1;1;-7.718994140625;3.05419921875;0;1.28000009059906;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
53403;10;1;1;-7.718994140625;3.130859375;0;1.2866667509078979;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
53453;10;1;1;-7.718994140625;3.20166015625;0;1.2866667509078979;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
53505;10;1;1;-7.718994140625;3.278076171875;0;1.2866667509078979;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
53553;10;1;1;-7.718994140625;3.3486328125;0;1.2866667509078979;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
53603;10;1;1;-7.718994140625;3.42529296875;0;1.2866667509078979;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
53653;10;1;1;-7.718994140625;3.49609375;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
53703;10;1;1;-7.718994140625;3.572509765625;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
53753;10;1;1;-7.718994140625;3.643310546875;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
53804;10;1;1;-7.718994140625;3.719970703125;0;1.2900000810623169;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
53853;10;1;1;-7.71875;3.790771484375;0;1.2866667509078979;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
53903;10;1;1;-7.718994140625;3.8671875;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
53953;10;1;1;-7.718994140625;3.93798828125;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
54003;10;1;1;-7.718994140625;4.0146484375;0;1.2866667509078979;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
54054;10;1;1;-7.718994140625;4.085205078125;0;1.2866667509078979;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
54103;10;1;1;-7.718994140625;4.161865234375;0;1.2866667509078979;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
54153;10;1;1;-7.718994140625;4.232421875;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
54203;10;1;1;-7.718994140625;4.30908203125;0;1.2866667509078979;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
54253;10;1;1;-7.718994140625;4.379638671875;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
54303;10;1;1;-7.718994140625;4.456298828125;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
54354;10;1;1;-7.718994140625;4.52685546875;0;1.2866667509078979;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
54403;10;1;1;-7.718994140625;4.603271484375;0;1.2866667509078979;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
54453;10;1;1;-7.718994140625;4.673828125;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
54503;10;1;1;-7.718994140625;4.750244140625;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
54553;10;1;1;-7.718994140625;4.821044921875;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
54603;10;1;1;-7.718994140625;4.8974609375;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
54653;10;1;1;-7.718994140625;4.968017578125;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
54703;10;1;1;-7.718994140625;5.04443359375;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
54753;10;1;1;-7.718994140625;5.114990234375;0;1.2866667509078979;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
54803;10;1;1;-7.718994140625;5.191650390625;0;1.2900000810623169;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
54854;10;1;1;-7.718994140625;5.262451171875;0;1.2933332920074463;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
54903;10;1;1;-7.718994140625;5.338623046875;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
54953;10;1;1;-7.718994140625;5.4091796875;0;1.2866667509078979;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
55003;10;1;1;-7.718994140625;5.48583984375;0;1.2866667509078979;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
55053;10;1;1;-7.718994140625;5.556396484375;0;1.2866667509078979;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
55103;10;1;1;-7.718994140625;5.6328125;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
55153;10;1;1;-7.718994140625;5.703369140625;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
55203;10;1;1;-7.718994140625;5.780029296875;0;1.2866667509078979;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
55253;10;1;1;-7.718994140625;5.8505859375;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
55303;10;1;1;-7.718994140625;5.92724609375;0;1.2866667509078979;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
55353;10;1;1;-7.718994140625;5.997802734375;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
55403;10;1;1;-7.718994140625;6.07421875;0;1.2833333015441895;0;2;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;1
55453;11;1;1;-7.718994140625;6.144775390625;0;1.28000009059906;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
55503;11;1;1;-7.718994140625;6.220947265625;0;1.28000009059906;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1
55553;11;1;1;-7.718994140625;6.290771484375;0;1.2700001001358032;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;1;1
55603;11;1;1;-7.718994140625;6.36572265625;0;1.2566666603088379;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;1;0
55653;11;1;1;-7.71875;6.434326171875;0;1.2466666698455811;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;1;0
55703;11;1;1;-7.71826171875;6.5078125;0.010000000707805157;1.2300000190734863;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;1;0
55753;11;1;1;-7.716552734375;6.574951171875;0.033333335071802139;1.2200000286102295;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;1;0
55803;11;1;1;-7.71337890625;6.64697265625;0.05000000074505806;1.2066667079925537;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;1;0
55854;11;1;1;-7.709716796875;6.71240234375;0.070000007748603821;1.18666672706604;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;1;0
55903;11;1;1;-7.70458984375;6.781494140625;0.0833333358168602;1.1499999761581421;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;1;0
55953;11;1;1;-7.69921875;6.84228515625;0.10333333909511566;1.1000000238418579;1;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;1;1;0;1;0
56003;11;1;1;-7.692138671875;6.905029296875;0.12000000476837158;1.0433334112167358;1;1;1;1;0;0;0;0;1;1;0;0;0;1;0;1;1;1;0;1;0
56053;11;1;1;-7.6845703125;6.95947265625;0.13333334028720856;0.98666667938232422;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;0
56104;11;1;1;-7.67724609375;7.015625;0.11666666716337204;0.93000000715255737;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
56153;11;1;1;-7.672607421875;7.063720703125;0.076666668057441711;0.87333333492279053;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
56203;11;1;1;-7.669921875;7.112548828125;0.036666668951511383;0.81333333253860474;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
56253;11;1;1;-7.66943359375;7.154541015625;0.0066666668280959129;0.75666671991348267;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
56303;11;1;1;-7.66943359375;7.1953125;0;0.66666668653488159;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
56353;11;1;1;-7.66943359375;7.229736328125;0;0.62000000476837158;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
56403;11;1;1;-7.66943359375;7.261962890625;0;0.53000003099441528;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
56453;11;1;1;-7.66943359375;7.286376953125;0;0.43333333730697632;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
56503;11;1;1;-7.669189453125;7.30615234375;0;0.31666666269302368;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
56553;11;1;1;-7.669189453125;7.318359375;0;0.20666667819023132;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
56603;11;1;1;-7.669189453125;7.32470703125;0;0.093333333730697632;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
56653;11;1;1;-7.6689453125;7.325439453125;0;0.013333333656191826;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
56703;11;1;1;-7.6689453125;7.32568359375;0;0.0033333334140479565;1;1;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
56753;11;1;1;-7.668701171875;7.32568359375;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
56803;11;1;1;-7.6689453125;7.32568359375;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
56853;11;1;1;-7.669189453125;7.32568359375;0.0033333334140479565;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
56904;11;1;1;-7.669189453125;7.325439453125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
56953;11;1;1;-7.669189453125;7.325439453125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
57003;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
57053;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
57103;11;1;1;-7.669189453125;7.324951171875;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
57153;11;1;1;-7.669189453125;7.324951171875;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
57203;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
57253;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
57303;11;1;1;-7.669189453125;7.325439453125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
57353;11;1;1;-7.669189453125;7.325439453125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
57404;11;1;1;-7.6689453125;7.325439453125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
57453;11;1;1;-7.669189453125;7.325439453125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
57503;11;1;1;-7.669189453125;7.325439453125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
57553;11;1;1;-7.669189453125;7.325439453125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
57603;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
57653;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
57703;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
57753;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
57803;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
57853;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
57903;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
57953;11;1;1;-7.669189453125;7.325439453125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
58003;11;1;1;-7.669189453125;7.325439453125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
58053;11;1;1;-7.669189453125;7.325439453125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
58103;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
58153;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
58203;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
58254;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
58303;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
58354;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
58403;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
58453;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
58503;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
58553;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
58603;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
58653;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
58703;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
58753;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
58803;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
58853;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
58903;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
58953;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
59003;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
59053;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
59103;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
59153;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
59203;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
59253;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
59303;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
59354;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
59403;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
59453;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
59503;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
59553;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
59603;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
59653;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
59703;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
59753;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
59803;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
59853;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
59903;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
59953;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
60003;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
60053;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
60103;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
60153;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
60203;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
60253;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
60304;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
60354;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
60403;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
60453;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
60503;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
60553;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
60603;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
60653;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
60703;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
60753;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
60803;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
60854;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
60903;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
60953;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
61004;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
61053;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
61104;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
61153;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
61203;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
61254;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
61303;11;1;1;-7.669189453125;7.3251953125;0;0;2;2;1;1;0;0;0;0;1;1;1;0;0;0;0;1;1;0;0;1;1
